series_id,bucket_15m,records,energy_wh,cfp_g
site_ad3433ffac,2025-11-22T05:15:00+00:00,186.0,1756.8153289930551,63.24535184375
site_ad3433ffac,2025-11-22T05:30:00+00:00,83.0,534.0734036458334,19.22664253125
site_ad3433ffac,2025-11-22T05:45:00+00:00,56.0,220.71022135416666,7.945567968750001
site_ad3433ffac,2025-11-22T06:00:00+00:00,37.0,78.66769965277777,2.8320371875
site_ad3433ffac,2025-11-22T06:15:00+00:00,24.0,80.39493055555556,2.8942175
site_ad3433ffac,2025-11-22T06:30:00+00:00,80.0,245.31542447916667,8.831355281249998
site_ad3433ffac,2025-11-22T06:45:00+00:00,48.0,284.8103072916667,10.253171062500002
site_ad3433ffac,2025-11-22T07:00:00+00:00,33.0,109.84469357638889,3.9544089687499997
site_ad3433ffac,2025-11-22T07:15:00+00:00,32.0,39.75158680555555,1.431057125
site_ad3433ffac,2025-11-22T07:30:00+00:00,30.0,94.64339149305553,3.40716209375
site_ad3433ffac,2025-11-22T07:45:00+00:00,80.0,376.4870868055556,13.553535125
site_ad3433ffac,2025-11-22T08:00:00+00:00,193.0,700.3181293402779,25.211452656250003
site_ad3433ffac,2025-11-22T08:15:00+00:00,245.0,1736.370652777778,62.50934349999999
site_ad3433ffac,2025-11-22T08:30:00+00:00,136.0,689.0684027777777,24.806462500000002
site_ad3433ffac,2025-11-22T08:45:00+00:00,83.0,285.74065798611105,10.286663687499999
site_ad3433ffac,2025-11-22T09:00:00+00:00,63.0,141.51517534722223,5.0945463125
site_ad3433ffac,2025-11-22T09:15:00+00:00,77.0,149.64540798611108,5.3872346874999995
site_ad3433ffac,2025-11-22T09:30:00+00:00,110.0,102.29118055555554,3.6824825
site_ad3433ffac,2025-11-22T09:45:00+00:00,97.0,124.82772569444444,4.493798125
site_ad3433ffac,2025-11-22T10:00:00+00:00,100.0,71.48790277777776,2.5735645
site_ad3433ffac,2025-11-22T10:15:00+00:00,61.0,37.82404253472222,1.3616655312500001
site_ad3433ffac,2025-11-22T10:30:00+00:00,62.0,72.69031163194444,2.61685121875
site_ad3433ffac,2025-11-22T10:45:00+00:00,104.0,152.16694618055556,5.478010062499999
site_ad3433ffac,2025-11-22T11:00:00+00:00,104.0,70.9752595486111,2.55510934375
site_ad3433ffac,2025-11-22T11:15:00+00:00,528.0,441.18651388888895,15.882714499999992
site_ad3433ffac,2025-11-22T11:30:00+00:00,428.0,476.563159722222,17.156273750000004
site_ad3433ffac,2025-11-22T11:45:00+00:00,169.0,215.75937673611116,7.767337562499997
site_ad3433ffac,2025-11-22T12:00:00+00:00,328.0,433.088185763889,15.591174687500002
site_ad3433ffac,2025-11-22T12:15:00+00:00,212.0,340.5172630208333,12.258621468750002
site_ad3433ffac,2025-11-22T12:30:00+00:00,149.0,217.54392534722217,7.831581312499999
site_ad3433ffac,2025-11-22T12:45:00+00:00,185.0,149.5049019097222,5.382176468750001
site_ad3433ffac,2025-11-22T13:00:00+00:00,420.0,355.4217005208333,12.795181218750002
site_ad3433ffac,2025-11-22T13:15:00+00:00,371.0,324.72610850694446,11.69013990625
site_ad3433ffac,2025-11-22T13:30:00+00:00,214.0,94.50277083333336,3.4020997499999996
site_ad3433ffac,2025-11-22T13:45:00+00:00,231.0,208.14471180555552,7.493209624999999
site_ad3433ffac,2025-11-22T14:00:00+00:00,172.0,275.6507005208333,9.923425218750001
site_ad3433ffac,2025-11-22T14:15:00+00:00,165.0,165.95028125,5.974210124999999
site_ad3433ffac,2025-11-22T14:30:00+00:00,196.0,236.43085763888894,8.511510874999999
site_ad3433ffac,2025-11-22T14:45:00+00:00,226.0,193.4611822916666,6.964602562500001
site_ad3433ffac,2025-11-22T15:00:00+00:00,195.0,274.5273246527778,9.882983687499998
site_ad3433ffac,2025-11-22T15:15:00+00:00,257.0,424.94182378472215,15.297905656250002
site_ad3433ffac,2025-11-22T15:30:00+00:00,400.0,1580.9641510416668,56.914709437499965
site_ad3433ffac,2025-11-22T15:45:00+00:00,400.0,1001.0055147569442,36.03619853125001
site_ad3433ffac,2025-11-22T16:00:00+00:00,442.0,638.1894184027778,22.9748190625
site_ad3433ffac,2025-11-22T16:15:00+00:00,338.0,312.0194809027778,11.2327013125
site_ad3433ffac,2025-11-22T16:30:00+00:00,361.0,532.0262404513888,19.15294465625
site_ad3433ffac,2025-11-22T16:45:00+00:00,290.0,220.11413888888887,7.924109
site_ad3433ffac,2025-11-22T17:00:00+00:00,393.0,695.2076189236108,25.027474281250004
site_ad3433ffac,2025-11-22T17:15:00+00:00,327.0,354.0497291666667,12.74579025
site_ad3433ffac,2025-11-22T17:30:00+00:00,260.0,174.3851475694444,6.2778653124999995
site_ad3433ffac,2025-11-22T17:45:00+00:00,217.0,169.77363194444445,6.1118507499999986
site_ad3433ffac,2025-11-22T18:00:00+00:00,228.0,209.8124201388889,7.553247125
site_ad3433ffac,2025-11-22T18:15:00+00:00,282.0,219.18296874999996,7.890586875000001
site_ad3433ffac,2025-11-22T18:30:00+00:00,367.0,351.7396953125001,12.662629031249999
site_ad3433ffac,2025-11-22T18:45:00+00:00,248.0,257.41074131944447,9.266786687499998
site_ad3433ffac,2025-11-22T19:00:00+00:00,233.0,331.4006918402778,11.93042490625
site_ad3433ffac,2025-11-22T19:15:00+00:00,226.0,360.36257899305554,12.973052843749999
site_ad3433ffac,2025-11-22T19:30:00+00:00,356.0,570.2990138888888,20.530764500000004
site_ad3433ffac,2025-11-22T19:45:00+00:00,438.0,716.2268454861112,25.784166437499998
site_ad3433ffac,2025-11-22T20:00:00+00:00,286.0,202.2005902777778,7.279221249999999
site_ad3433ffac,2025-11-22T20:15:00+00:00,218.0,383.5102326388889,13.806368375
site_ad3433ffac,2025-11-22T20:30:00+00:00,439.0,1108.7755190972223,39.91591868750001
site_ad3433ffac,2025-11-22T20:45:00+00:00,213.0,703.1910364583333,25.314877312499995
site_ad3433ffac,2025-11-22T21:00:00+00:00,175.0,152.65971180555553,5.495749625
site_ad3433ffac,2025-11-22T21:15:00+00:00,147.0,52.84918402777778,1.902570625
site_ad3433ffac,2025-11-22T21:30:00+00:00,59.0,23.997178819444443,0.8638984375000001
site_ad3433ffac,2025-11-22T21:45:00+00:00,71.0,228.4833333333333,8.225399999999999
site_ad3433ffac,2025-11-22T22:00:00+00:00,184.0,217.63929166666668,7.835014499999999
site_ad3433ffac,2025-11-22T22:15:00+00:00,253.0,285.3911302083333,10.2740806875
site_ad3433ffac,2025-11-22T22:30:00+00:00,213.0,194.16166319444446,6.989819875000001
site_ad3433ffac,2025-11-22T22:45:00+00:00,118.0,177.57203819444445,6.392593375
site_ad3433ffac,2025-11-22T23:00:00+00:00,318.0,360.5427795138889,12.979540062500003
site_ad3433ffac,2025-11-22T23:15:00+00:00,410.0,917.05396875,33.013942875
site_ad3433ffac,2025-11-22T23:30:00+00:00,215.0,547.3498541666668,19.70459475
site_ad3433ffac,2025-11-22T23:45:00+00:00,319.0,334.7046614583333,12.049367812499998
site_ad3433ffac,2025-11-23T00:00:00+00:00,195.0,85.56602604166669,3.0803769374999996
site_ad3433ffac,2025-11-23T00:15:00+00:00,224.0,232.43894965277778,8.3678021875
site_ad3433ffac,2025-11-23T00:30:00+00:00,159.0,55.77250347222221,2.0078101250000002
site_ad3433ffac,2025-11-23T00:45:00+00:00,134.0,59.18825868055555,2.1307773125
site_ad3433ffac,2025-11-23T01:00:00+00:00,92.0,25.99624305555556,0.9358647500000004
site_ad3433ffac,2025-11-23T01:15:00+00:00,102.0,54.09447222222223,1.9474009999999997
site_ad3433ffac,2025-11-23T01:30:00+00:00,42.0,33.404484375,1.2025614375
site_ad3433ffac,2025-11-23T01:45:00+00:00,39.0,31.456425347222222,1.1324313125
site_ad3433ffac,2025-11-23T02:00:00+00:00,16.0,1.5943940972222221,0.0573981875
site_ad3433ffac,2025-11-23T02:15:00+00:00,42.0,66.68953993055555,2.4008234374999997
site_ad3433ffac,2025-11-23T02:30:00+00:00,14.0,37.11245486111111,1.3360483750000003
site_ad3433ffac,2025-11-23T02:45:00+00:00,4.0,0.47978124999999994,0.017272125
site_ad3433ffac,2025-11-23T03:00:00+00:00,2.0,15.259953125,0.5493583125000001
site_ad3433ffac,2025-11-23T03:15:00+00:00,1.0,0.5624913194444444,0.020249687500000002
site_ad3433ffac,2025-11-23T03:30:00+00:00,57.0,22.820394097222227,0.8215341875
site_ad3433ffac,2025-11-23T03:45:00+00:00,148.0,71.8443359375,2.5863960937500003
site_ad3433ffac,2025-11-23T04:00:00+00:00,115.0,54.044171874999996,1.9455901875000001
site_ad3433ffac,2025-11-23T04:15:00+00:00,114.0,64.0797213541667,2.3068699687500005
site_ad3433ffac,2025-11-23T04:30:00+00:00,50.0,47.25843749999999,1.70130375
site_ad3433ffac,2025-11-23T04:45:00+00:00,25.0,27.504930555555557,0.9901774999999999
site_ad3433ffac,2025-11-23T05:00:00+00:00,104.0,189.7487170138889,6.830953812500001
site_ad3433ffac,2025-11-23T05:15:00+00:00,81.0,71.53364409722224,2.5752111875000008
site_ad3433ffac,2025-11-23T05:30:00+00:00,81.0,156.7862725694444,5.644305812499999
site_ad3433ffac,2025-11-23T05:45:00+00:00,27.0,37.23250173611111,1.3403700625000001
site_ad3433ffac,2025-11-23T06:00:00+00:00,73.0,39.29172916666666,1.41450225
site_ad3433ffac,2025-11-23T06:15:00+00:00,101.0,244.94013107638887,8.81784471875
site_ad3433ffac,2025-11-23T06:30:00+00:00,15.0,2.6769461805555554,0.0963700625
site_ad3433ffac,2025-11-23T06:45:00+00:00,75.0,125.11921180555554,4.5042916250000005
site_ad3433ffac,2025-11-23T07:00:00+00:00,140.0,26.711587673611128,0.9616171562499998
site_ad3433ffac,2025-11-23T07:15:00+00:00,32.0,36.71550607638889,1.32175821875
